review,sentiment
"If this movie was about a fictional character, the movie could stand on its own and be judged objectively. Unfortunately for the viewer, the movie is based on ""facts"" that are shaded very unfairly toward Ruben Carter. Many of the smaller facts were disregarded (Carter was NOT number one contender at the time of the murders, there is no proof at all that he saved a friend from a child molester in his youth), but some of the larger facts, like apparently being robbed of a decision to Joey Giardello because of ""racist"" judges, is inexcusable to those of us who have seen the fight on tape, and completely disrespectful to Giardello. Why Hollywood feels the need to make a hero out of someone who, at best, was in trouble and around trouble much more than any normal person should be (was arrested multiple times for beating women) is strange to me. Ruben Carter was never, by viewing his actions in the 60's and even now, when he refuses to speak to his son, a person that people can look up to. Everyone knows that Jewison can direct, and Washington can act, but why they chose this story as their vehicle is beyond me. Is Hollywood so much in need of a black hero that they need to bend the truth in all of their bio pics to make them believable? (Heres a suggestion How about Denzel playing a movie about himself? Now thats inspirational) Based on all of the inaccuracies in the movie, I would suggest passing on this one.",0
"As I sat watching this episode I kept glancing at the clock waiting for something to happen. As the hour wound down I thought they were really going to give us a big pop at the end, and then - nothing. The whole family is huddled around the Christmas tree like something from the Hallmark Channel then, fade to black.<br /><br />Perhaps one of the poorest season finales I've ever seen. Nothing at all to drum up any excitement for next season. The only thing thrown out as any sort of incentive to watch the next season was the ambiguous nugget offered up by Agent Harris while pawing a sub sandwich that the guys in New York were looking to get one of the guys in New Jersey. Wow, really? I would never expect something like that from mobsters, I'm on the edge of my seat.<br /><br />It almost seems like they're trying to get everyone to lose interest. They start more plot lines that end up just disappearing than any show I've ever seen. They tease and hint but rarely deliver any more.<br /><br />What's with the Arabs that hang out at the Bing? They keep throwing them in front of us and magically, nothing happens.<br /><br />Paulie knee caps some kid after Tony promised his mother that nothing would happen to her son and, poof, gone in the wind.<br /><br />And how many more meandering drug montages with Christopher are we going to have to endure? Please, have him get arrested or overdose or something interesting.<br /><br />This was one of the few shows that I used to looked forward to watching but now, forgetta-bout it.",0
"IT SHOULD FIRST BE SAID THAT I HAVE READ THE MANGA AND THEREFORE MY ARGUMENT IS BASED ON THE DIFFERENCES.<br /><br />This anime greatly disappointed me because it removed the comedy and high quality action of the manga and OVA. What it left behind was merely a husk of what it could have been. Many of the characters lacked the depth that is seen in the manga. Alucard is not the sympathetic character that secretly wishes for death. Walter's story lacks the betrayal. And the Nazi villains that plot to engulf the world in war are completely absent. Instead, the anime provides the Gary Stu villain Incognito who is defeated against what appear to be all odds.<br /><br />My primary complaint is not that the anime diverges from the manga, but that it does such a poor job.",0
"I'm guessing that we all, no matter if we are fans of cars, luv the sound of a Dodge Challenger as it growls along the road, the noise a 57 Chevy make as it screams with ecstasy when it tears round a corner and, most of all, the blast of sound as a classic vehicle bursts into flames as it explodes. I'm not the biggest car enthusiast by any stretch of the imagination, but any of the above really does rev my engine! There's no denying the importance of transport on cinema. It has even been said that the invention of the train was one of the biggest influences on early cinema (looking out a window almost like a moving picture and the idea of being transported to a different time/space). But the car remains the most popular and most luved, it's even got its own genre: the carsploitation genre. A genre that focuses purely on the beauty of cars. In effect, it's just porn! Car porn! And I'm not talking about that rather nasty documentary on Channel 4 in which men actually had sexual intercourse with cars. Whatever floats your...car, I guess. Moving on... whilst RUNNING ON EMPTY isn't quite as pornographic as VANISHING POINT (Richard C. Sarafian, 1971) for instance, with its close ups of the car in motion, all it's bumps and curves (!), this doesn't mean that the car isn't the main focus of this film. In fact, the cars themselves become characters (more on that later). They're objectified and fetishised as much as the women, in fact, maybe even more. And holy holy, are these cars something! Every car in this film (besides the ones in the background) are simply beautiful  works of art, there's no question about it.<br /><br />As I was saying, these incredible cars are, in a way, given characters themselves. You actually start sympathising with the car! SPOILER  Most notably during the scene in which the car is being wrecked and burnt SPOILER OVER. This has become almost a convention of the carsploitation genre; the evil 1978 Plymouth Fury from CHRISTINE (John Carpenter, 1983), Satan's custom Lincoln Mark III in THE CAR (Elliot Silverstein, 1977), the nifty little Mini Coopers from THE Italian JOB (Peter Collinson, 1969) to the friendly Volkswagen Beetle in THE LOVE BUG (Robert Stevenson, 1968) and of course each car from DEATH RACE 2000 (Paul Bartel, 1975) and even WACKY RACES (1968-1970) all of which had their own character. Ironically however, this emphasis on the car often over takes (!) the human characters! And this is certainly the case with RUNNING ON EMPTY, in which only one human character (the blind character who drives his car with his hearing rather than sight) has any sort of dimension, the rest are very much stock characters. These are all your stereotypical Australian 1980s teenagers; big hair, annoying accents and none of whom would look out of place in NEIGHBOURS, especially the Kylie Minouge look-a-like. But who gives a damn? It's all about the cars racing and crashing! That's it! If you don't like that you really are watching the wrong genre.<br /><br />The car scenes are certainly the selling point of this film, and the best thing it's got going for it. They are fast; very fast! And we're not talking about the rather annoying technique some films seem to use where they record the car 'speeding' at around 40mph, and then speed it up. Oooh no! Not with this film you don't. These cars are zooming along at top speeds in real time  no fancy editing tricks here. So, we've got speed. Check. What about crashes? Check, check, check! Whilst there isn't cars crashing EVERYWHERE a la the incredibly BLUES BROTHERS (John Landis, 1980) , when cars do crash in this film, they certainly crash! It would seem that they use gunpowder or something similar to build the cars as one little hit and KABOOM they're up in flames. It kind of reminded me of THRILLER: A CRUEL PICTURE (Bo Arne Vibenius, 1974) in that sense.<br /><br />Between these simply awesome scenes (especially the very start and the very end) there are quite a few scenes which slow everything done and, in my opinion, fail to add very much to the film. Note: more exploding cars needed! However there are a couple of exceptions here which are great scenes  SPOILER especially the attempted rape scene.<br /><br />So, all in all, this is a man's film! A boy's film! Full of cars vroom vroom vrooming around the outback and a couple of tits thrown in for good measure too. I'd recommend this little film to anyone even if they are keen cyclists (!)  it's a great film which you can just switch your brain off, sit back in your leather chair and put on full volume! I'll give it 3.5 luvs out of 5 luvs  Bruuuuum! P.S  Amazon are selling this for just over £2  it's a real bargain although the DVD lacks any special features whatsoever.",1
"I'm not one of those folks who bemoans everytime a film based on an old TV show comes out. Rather, I usually run out and see it (If I had watched the show) and try to get nostalgic. But if anyone feels like running down films based on old shows, this is exhibit A (So you can actually say something more than just ""McHale's Navy""). ""Mod Squad"" is dreary, tiring, and lethargic. At least the original series was angst riddled long before anyone knew teens could be so glum, making it groundbreaking. This is just tedious. Claire Danes is nice to look at, but does nothing else but mood swing and sneak around spying on the baddies. Giovanni Ribisi's acting extent in this flick is that Droopy the Dog look for an hour and forty five minutes. And Omar Epps looks like he wants to flee the set, but the script's chlostraphobia has trapped him. Sure, the production is nice, with the now seemingly obligitory ""rave"" nightclub opening action sequence and shootouts galore. Oh, and the kids yell and get mad at each other and their superiors a lot too. It's kind of like deciding to use the Scooby Doo Mystery Machine to go on a family vacation to Hollywood with your teenage kids who you and your spouse know need heavy therapy and prescription drugs. I really wanted to like this movie, and there were promising moments, but the next scene would suck the life out of it. You can knock another Spelling remake, ""Charlie's Angels"", all you want, but at least that film knew it wanted to have fun with itself. ""The Mod Squad"" makes you wonder where the inspiration from the original series went.",0
"I do admit that my review is from a 2006 point of view, nearly 30 years after the making of this movie and at the time of its conception, it may have been a brilliant horror/thriller movie.<br /><br />Beginning on Halloween night 1968, 6 year old Michael commits the brutal murder of his 18 year old sister. Michael is committed to a mental institution and 15 years later escapes and returns to his home town to murder again.<br /><br />From this point it is clear that the movie will follow a basic and rudimentary path that is highly predictable. The beginning of every scene is easily predictable in the way it will end whilst the music for each scene containing Michael (the murderer) is exactly the same throughout the movie, thus alerting the viewer to the likely events to follow.<br /><br />For the horror/thriller enthusiast, there is a severe lack of blood/gore compared to modern day films although I am not akin to the amount that is displayed in this day and age. A happier medium could have been found.<br /><br />From a half hour into the movie, not one scene is unexpected. The acting for a horror/thriller film is fairly typical of the era and thus lacks any punch for the modern day enthusiast.<br /><br />A positive for the film is its lingering camera shots and dark lighting which creates a frightening atmosphere. A second positive would be the character of Michael's doctor, who provides clues to the probability of where the story may lead.<br /><br />However, it is clear that the star, in Jamie-Lee Curtis, is in the infancy stages of her acting career and thus fails to provide a truly frightened central victim.<br /><br />It is hard for me to rate this film as it was in its day, but from other horror/thriller films of indeed the 80s and to a lesser extent, the 90s, it falls far short of a truly great horror/thriller film.<br /><br />I suggest you move on and find a classic from the 80s. Cheers!",0
"Brought Philip Larkin to life in a way that is worthy of the greatest performances of all time, and not just the ones that are measured by popularity. It shows a stark portrayal of Larkins life as the greatest unrecognized poet of his era - which is exactly how he would have wanted it, such was his disdain for cankers and medallions. It dramatically exposes the raw beauty in the intense sadness of Philips observations of our relationship with our own mortality, and lays it our in a way that seems to have missed even the great philosophers. for anyone interested in profound observations of our relationship with life, love and death this is a must.",1
"This is the second Baby Burlesk short to be released, and probably the most popular one, is a spoof of the 1926 silent film What Price Glory.<br /><br />I watched this and I do not understand the kiddie-porn that is being claimed. It is just a cute little film. I have seen family shows that I grew up watching in the '80's and '90's that had little girls dressed more provocatively acting in a 'mature manner'. It was more provocative because they WEREN'T dressed in diapers. There's nothing provocative about a diaper unless you have one of those fetishes. (just a joke) I read that description of the movie and where it states only a pedophile would enjoy watching this. That is sick. To me, if you watch this and are bothered by it, then maybe you need to look into your own psyche and try to figure out why it bothers you. It is an innocent film that was made as a parody of another film. All of the B.B. films were parodies, nothing more. The parodies/spoofs of today are graphic in nature and have true almost pornographic scenes and quite vile language. Shouldn't those be more appalling? I can watch those without issue, but they sometimes take children's stories and turn them into filth on those parodies. That is what should get under your skin. Not that they babified (not a word, I know) an adult movie from 1926, because we know how PORNOGRAPHIC those silent films were, huh? Not to mention those 'Forbidden Hollywood Pre-Code era films' so vile and filthy. They would NEVER make such filth today? (note the sarcasm)",1
"This reminds me of when I was a born-again believer who was going to be a minister. I never actually thought I would be a minister or even graduate from high school because I was almost positive I would be raptured to Heaven before that would ever happen. That was before I discovered that Christianity was a bunch rubbish. I am now an atheist, and that just proves that the ""once saved always saved"" doctorine that Christians tell us is no more real than elves. If it were true then why did I leave after many years of being a devout born again believer? Yes, I really was saved. I prayed that silly sinners prayer with all my heart.<br /><br />If Christians were to read their Bible they would discover that their god thinks like rape, genocide, abortion, and many other atrocities are alright according to him. They might be surprised to learn that no where is the word ""rapture"" mentioned.",0
This is a good example a film that in spite of the low rating is more than worth watching. The story is engaging and it doesn't take long before the chemistry between Nicole Kidman and Ben Chaplin grabs your attention. The acting is first class and the characters are represented well. Sometimes it feels like the director couldn't decide himself between drama and romantic comedy. Ben Chiller's portrayal of the law abiding and shy Englishman with porn S.M. magazines hidden in the bedroom creates plenty of moments for laughs! As does the look in Nicole Kidman's eyes when she is offering John his first taste of intimacy in a long time... Other times the actors and especially Nicole Kidman give this comedy quite expertly a dramatic slant.,1
"I've always been enthusiastic about period dramas, an art form in which the BBC has excelled in the past. This presentation of ""Byron"" was unbelievable. Unbelievably bad! The script was dreadful, the acting uninspired, and all the characters woefully insipid. Apparently Byron was ""mad bad and dangerous to know"", and set the ladies hearts all-a-flutter. Not in this production. Here he appeared as a tawdry jumped-up little squirt instead of a fiery hero of womenfolk and the Greek struggle for independence. It is said that Byron walked with a limp. This portrayal of the man was just limp all over.<br /><br />I watched the whole two and a half hours waiting for something to spark into life. Not a splutter, not even a glimmer. It was utter tedium, if not downright boredom, from start to finish.<br /><br />Having the opinion that no-one will ever better the Bard of Avon, I also believe that Byron's poetry is over-revered and to my mind should be flung on the back burner, and this dramatisation of his life should be accorded the same treatment.<br /><br />I think the BBC lost its nous with this one",0
"I don't need to say much about how good this documentary is--it's truly an amazing piece of true narrative. The story is simple enough: a white senior citizen tourist is murdered by a young black man in Florida, and the boy who is arrested is mistreated and put on trial with only the public defender and his family on his side. It's very enthralling, and the public defender is a joy to watch in all his human ways--you can't help but pull for the triumph of justice, and the ending fulfills more than could be expected of a true story.<br /><br />It's a shame more people haven't seen this documentary, but hopefully you will find a way to watch it. For those interested in race relations in the United States, and the actual workings of law enforcement and the legal process, it's well worth your time and effort to find this documentary. I give it a 10.",1
"pardon my spelling. This is probably the funniest horror movie that ever existed. Think evil dead * 1000. The acting is horrible, you can see the makeup line on a certain lady's face. there is a lesbian scene, which makes no sense at-all. And the ending, haha ohhhh the ending... be prepared to have your stomach hurting from laughter. Now if you watch this film for more then 5 minutes and are still expecting something, take a look at your self, and ask what the hell is wrong with you. This is a very bad movie, meant to laugh at and enjoy for its pure silliness.<br /><br />Don't forget to watch all the outtakes after the movie, you can see just how low budget the whole thing really was. All in all this movie is a rare gem in demonstrating the pure and udder lack of talent/care/ability/money/ and anything else you would ever need to make a successful film. But its definitely worth watching.",0
"the film itself is absolutely brilliant, its that buzz, that rush that makes you just want to go out, blow your wages and loose yourself. It's what the weekend is all about, its our sanitation where we can come together as one and be ourselves without a care in the world. The film is layered in depth and the dialogue in places is just spot on, especially with Jip. The characters themselves are instantly likable, one in particular is obviously dyers character and his views on what ""Star Wars"" is really about, genius.<br /><br />If ever you've got an hour to kill before going out, stick on this, you'll immediately feel yourself growing in confidence, definitely recommend it.",1
"I've already seen spin-offs of cartoons such as The Flintstones, Scooby Doo, Tom and Jerry and Looney Tunes and most of them are great.<br /><br />When I saw the All Grown Up pilot in 2001, I thought it was interesting to see how the Rugrats would look in their pre-teens/teens and it contained things that would usually happen during that time of life such as going to a concert, going to school and being grounded.<br /><br />The actual TV show is better because the Rugrats seem to wear different clothes in each episode and Angelica doesn't get punished as much as she did in the original Rugrats series. Tommy and Susie get punished in this series.<br /><br />I've also noticed references to Rugrats in this show and even flashbacks of how the Rugrats looked in the original series. They actually talk to the adults in this show because they're 10 years older.<br /><br />This show is aimed at a slightly older audience than the original Rugrats. Viewers of the original show may like this.",1
"Fame, I think, was the best movie that I have ever seen. In ways it was funny and dramatic, but that is what makes a movie. True, it has a few loose ends, actually a lot, but I still think that it is a terrific movie. Some of the funny things happen in the audition at the beginning of the movie. I think it is hilarious when the girl tries to act out O.J. Simpson in ""The Towering Inferno"" and Raul/Ralph goes around to every art department saying that his father was great at every one. He says that his dad danced with the Rockets and left Ralph his tap shoes. The Rockets, as far as I know, are made up of women. And the tap shoes were just regular shoes with bottle caps on the bottom. Also the guy who read the lines of Juliet in the Romeo and Juliet play was funny. One thing about the movie that just turns me on is the music. I have never heard anything like it!!! My favorite song is ""I Sing the Body Electric"" and my second is the theme song itself ""Fame"". Irene Cara has a great voice and is a great actress. I like the way the movie focused on many ethnic groups. It showed all of the kinds of people there actually are in what is now called ""La Guardia School of the Performing Arts"". This movie showed the triumphs and trials of many young performers, including Angelo, Doris, Bruno, Coco, Montgomery, Ralph, Leroy, Hilary, and Liza. They all had a hard time, but made it their own way. This movie could have added on about another 30-45 minutes (before the graduation), but it is still my favorite movie no matter what!!!!",1
"The show had great episodes, this is not one of them. It's not a terrible episode, it's just hard to follow up ""The man that was death."", ""All through the house"", and ""Dig that cat, he's real gone.""<br /><br />This episode is about a couple that has just been married Peggy (Ammanda Plummer) and Charles (Stephen Shellen). In the first five minutes you find out that Charles only married Peggy for her money. The two go on their honeymoon and their car breaks down on a dirt road and they have to seek refuge in an old abandon mansion. Charles soon finds out a secret of Peggy's family...<br /><br />In my opinion you should watch this episode, but just don't expect the same feeling as the rest of the episodes in the first season.",0
"This movie has got to be one of the worst I have ever seen make it to DVD!!! The story line might have clicked if the film had more funding and writers that would have cut the nonsense and sickly scenes that I highly caution parents on.... But the story line is like a loose cannon. If there was such a thing as a drive thru movie maker-this one would have sprung from that.It reminded me a lot of the quickie films that were put out in the 1960's, poor script writing and filming. <br /><br />The only sensible characters in the whole movie was the bartender and beaver. The rest of the film, could have easily been made by middle school children. I give this film a rating of 1 as it is truly awful and left my entire family with a sense of being cheated. My advice-Don't Watch It!!!",0
"When I go to see movies I would stay up and watch it or if I did not like it, I would go sleep, but this was pure crap, I actually got up and walked out!....This was poorly script and put together, I hated it. Also, they should not have taken Brendan Frasier off, he was much better. This was not as good as I had expected, considering that I really liked George of The Jungle 1, and the graphics weren't as good as the first one, for instance, the bird, and when ever he crashed in a tree. I hope that the director of this takes heed, and next movies he make, he needs to reconsider...horrible! I really would like to give Ursla a job well done, as she made the movie worthwhile (until I walked out)...overall I give this movie a 2 out of 10",0
"The 60´s is a well balanced mini series between historical facts and a good plot. In four deliveries, we follow a north American family, with 3 members. But we don't only see them. We also follow the story of several characters as a black reverend, an extremist student leader, and a soldier in Vietnam. The filmography is just extraordinary. In the first chapters, we see some shots of the Vietnam war, in between the scenes. The next chapter, doesn't start where the last one finished, it starts some time after, giving us a little mystery on what happened. In general, The 60´s mini series, is a must see, not only for hippies fanatics, but for everyone with little curiosity about the topic.",1
"I got a chance to talk with the co-creator, Rebecca Cammisa at the 2002 High Falls Film Festival in Rochester, NY. She said that her style is to be completely open and uninhibited in filmmaking but was very happy to be so severely constrained in the tight quarters of the group home. The narrow hallways and small rooms were expertly shot with a realism that would have been lost with more controlled and deliberate camera work.<br /><br />Sister Helen herself is a remarkable character, coming from tragedy in her own life to being an unusual combination of caring, tough, and street smart. The way the film introduces us to her past is excellent, spending only a few carefully selected minutes sprinkled throughout.<br /><br />In all, I can't begin to correctly heap on praise for this film. It really is a treasure of cinema and the subject a treasure of humanity.",1
"Maybe it's just a personal affection for this screen version of the Mika Waltari novel, or a fondness for things Egyptian (I grew up loving to visit the mummies in Boston's Museum of Fine Arts) but I think Maltin is a tad tough on this rather good film. The production values are great regarding color and cinematography, and it appears some effort went into historical authenticity (much of it from the novel, I'm sure). Purdom is admittedly a bit stiff in the lead role, but one can accept this as part of Sinuhe's character. Victor Mature is, well, Victor Mature. Peter Ustinov is a delight to watch in this type of role, which he always did so well and so wittily. Bella Darvi's performance as Nefer is classically camp, and I find even Michael Wilding's rather dry portrayal of Akenaten to have its own appeal.<br /><br />The historical oddity of Akenaten's monotheism, a brief detour in ancient Egypt's theological history, is interesting, as is Akenaten himself, and well worth reading about; the religious wars portrayed here have a basis in fact.<br /><br />An interesting footnote regarding Darvi, whose birth name was Bayla Wegier: she was a Polish emigre who producer Darryl Zanuck and his wife Violet took under their wing (I believe they may even have adopted her). Her screen name Darvi is formed from Zannuck's and his wife's first names. She continued her acting career in France, but never achieved great success and, after a rather unhappy life, died at her own hand in 1971.<br /><br />Altogether this is an interesting film and enjoyable to watch for the visual values alone. American Movie Classics shows this occasionally in letterbox, which is essential to capturing the scope and sweep of the story.",1
"A hilarious and insightful perspective of the dating world is portrayed in this off beat comedy by first time writer/director Peter M. Cohen. The story unfolds as the four male protagonists meet weekly at the local diner to confer about their dating woes. We meet Brad: a good-looking, wall-street playboy with a quick-wit and sharp tongue; Zeek: a cynical, sensitive writer; Jonathan: a sexually perplexed nice guy with an affinity for hand creams and masturbation; and Eric: the married guy, who cherishes his weekly encounters with his single friends in hope for some enlightenment to his boring and banal married existence. The trials and tribulations of the men's single lives in New York are amusingly expressed, mirroring that of Sex in the City and HBO's new comedy The Mind of Married Man, and bring an astute light to scamming. The story takes a twist as the three singletons meet Mia--wittily played by Amanda Peet-and all fall for her. She seduces them each with her uncanny ability to conform to the personalities' they exhibit. When they come to realize they have all met and fallen in love with the same woman, they chose her over their friendship. Whipped is a realistic portrayal of the dating world, one that the critic's failed to recognize. In plain language, they missed the point. The protagonist's here are caricatures of real people. The exaggerations are hysterical, mixing satire and humility, and are not to be taken as seriously as the critic's disparagement suggests. See this movie, you'll laugh from start to finish.",1
the director of this movie must have been mentally ill or even high ... when he accepted to direct this movie... ... i'd rather stare at my ceiling for 5 hours straight instead of being ... punished to watch that stupid movie ... my parents make me watch it as punishment...... ... Don't WATCH IT !!! the director of this movie must have been mentally ill or even high ... when he accepted to direct this movie... ... i'd rather stare at my ceiling for 5 hours straight instead of being ... punished to watch that stupid movie ... my parents make me watch it as punishment...... ... Don't WATCH IT !!! the director of this movie must have been mentally ill or even high ... when he accepted to direct this movie... ... i'd rather stare at my ceiling for 5 hours straight instead of being ... punished to watch that stupid movie ... my parents make me watch it as punishment...... ... Don't WATCH IT !!!,0
"Nominated for the oscar ""worst script ever"" in my opinion. There's no decent story, rediculous acting, VERY lousy humor. By every means possible, if you have little self respect please don't waste your time seeing this movie. Although u can see the actors CAN act, it leaves you dumber after watching it. Precious braincells are being killed watching this crap...<br /><br />i warned u<br /><br />DON'T SEE THIS MOVIE",0
"Rented the video for a slow Saturday night. First viewing I thought it was funny. Took a while to get used to the American caricatures (here we're more attuned to British grotesques) but very enjoyable. <br /><br />Watched it again next night and really warmed to it. The characters seemed more human - lovable, even. A film one could watch several times and get more out of it each time. However, my wife *hated* it. No accounting for tastes in humour I suppose.",1
"This working girls go to hell soap is a time capsule candidate, courtesy of its immaculate physical production, 50s costuming (look at all those bows and pearls), creamy Johnny Mathis theme song and oh-so daring (for its time) sexual attitudes. Rona Jaffe's novel, on which the film was based, keeps on being republished, and just a few years ago Vanity Fair actually devoted an article to this delectable bon bon of a movie. Take a look at the new DVD transfer and you'll know why.<br /><br />The three leads - Hope Lange, Diane Baker and Suzy Parker - echo the girls from ""How to Marry A Millonaire"" or Carrie Bradshaw and her friends from ""Sex and the City."" ""Gentlewomen songsters off on a spree..."" Their romantic adventures and sexual entanglements are the stuff of paperback passion: empty caramel corn calories, devoid of nutrition, impossible to resist snacking on. Lange is genuinely touching in her neo-Grace Kelly way, Baker is properly dim and idealistic as a timid virgin who gets (gasp) knocked up by a (hiss) cad. It helps that the cad is played by Robert Evans, the throaty voiced, coke snorting film mogul who surely has lead many an innocent young lamb to the slaughter in his Beverly Hills bedroom.<br /><br />Suzy Parker is fascinating in the first half of the film, all blithe self assurance and knowing remarks. She struts her stuff with the panache of the fashion icon she was in the 50s. Alas, she's not up to where the film sends her: into madness and obsession. But she exudes glamour and savior faire and her acting is at least adequate. One wonders why the critics loathed her, virtually driving her out of movies a few years later. Perhaps an aloof attitude on the part of a good looking woman is just too much to bear. It sank Ali McGraw's career a generation later, and, when you think of it, Ali McGraw and Suzy Parker were basically the same actress.<br /><br />The film's only major flaw is a weak ending. It pretty much collapses into a romantic swoon at the end, rather than rising to a wham bang melodramatic finish, like the other famous soap opera from producer Jerry Wald, ""Peyton Place,"" which had Lana Turner weeping and gnashing her teeth during a rape trial. Here, Hope Lange wanders out onto the New York sidewalk, spots burly, eternally hung over (but now, of course, sober) Stephen Boyd and they simply walk off together...into the sunset, one presumes. Otherwise, this is pretty much the definition of a guilty pleasure.<br /><br />Oh Yes...there's also Joan Crawford, breathing fire at all the young girls and smoking cigarettes while she hisses to her married lover over the phone. And the titles are done in hot pink, with ribbon lettering that recalls the department store ads of the late 50s. Don't miss!",1
"Boston legal has turned its tail and is headed for the barn door and th pig slop it has created! When this show first aired almost four season back it was a humorous slap at the legal system which all actors seem to take pride in portraying. It was funny, diversified, and to some extent factual. The characters portrayed were acceptable and to an extent real in their portrayals. The sexual comment and activity were limited and humorous. Julie Bowen is and was beautiful as in other series she participated but is now dragged to the lower depths of Media programming of sex and violence. Julie is an excellent actress and needs a more stable platform than this ""production"". Rene Adjurdubois Is an excellent actor who has from the days of ""Benson"" to this production held his own in the field of entertainment, always showing the humor and respectful acting of the production. Captain Kirk ""is"". Funny and humorous is Candace Bergan and is to be admired for her continuing in this production and is a good actress. James Spader, there is no doubt in his acting ability, however he should go back to his XXX origins such as ""Crash"" as it appears he has much talent and inclination in that direction. We ask that this series be trashed as it already is and its really starting to smell!!!",0
"Your ability to enjoy The Ashes of Time may depend on our expectations before stepping into the theater. Even its most strident supporters seem to agree that audiences can be split right up the middle in their appreciation of this unique film.<br /><br />Unlike most HK actioners, the battle scenes are curiously kept at a distance. When they do happen, they're rendered in a jerky style in which it's difficult to make out exactly what's occurring on screen. The dramatic scenes can be extravagantly beautiful, with the of Maggie Cheung, Brigitte Lin, and a roll-call of HK's top acting talent chewing up the scenery. As with some of Wong Kar-wai's early work, the dialog could be more precise. <br /><br />In short, The Ashes of Time requires a forgiving attitude. Released around the same time as Wong Kar-wai's spectacularly successful Chungking Express, it's clear that the director isn't as confident working with the elements of the martial arts film. Anyone looking for tense action is likely to be disappointed. But those intrigued by the director's aesthetic will likely find this a unique experience at the very least.",0
"or: It's a bird ? It's a plane ? No, look... It's a disaster ! or: No need to look up in the sky.<br /><br />or: (... OK, that's enough.) If singer tried to make a romantic titanic like movie to crash the box office record, he failed. The SR structure can't do this, the dark and restricted color scheme (I would call it ""wishi-washi""), the boring usual dialogs, the clown with advanced alien technology, the missing fun and magic, etc. makes the movie completely disappointing.<br /><br />It simply doesn't work.<br /><br />The main thing at a character like superman is, that he is a superhero. That's the core, the most important thing.<br /><br />Love trouble and a sadly lost depressive Supersoftie can maximal only be a facet in a 2:40 long Superman movie, not the whole time.<br /><br />Because then it is not a superman or superhero movie anymore. It's like a (and in this case a very bad and boring) social study, where every 30 minutes a person flies around.<br /><br />That's a big difference.<br /><br />This movie is a joke. Holy skywalker, this is Superman, so give us Supervillains, Superaction and the most important thing, Superfun.<br /><br />We want ENTERTAINMENT ! Singer, if you want to make a 2:40 long soul love trouble drama about lost and sadly people ? Then take normal human characters and make a yentl remake.<br /><br />They say: Superman returns. And then, supersadlysoftie stands in the door.<br /><br />Maybe singer has tried to kill the legend without kryptonite, but one bad movie can't do this. Don't give up, they plan a sequel...<br /><br />Next time singer (and Warner Brothers), make a superhero movie, not a depressive superlame soap, or let it be. A superhero movie means a colorful fantasy with a lot of fun and magic.<br /><br />This movie is like a very cheap chocolate box with a super cover. Yes, technically there are all sorts in, yes, there is a lot of small talks, there are a few jokes, a view action scenes, etc, but the only one what all these worse pieces have in common is their poor quality.<br /><br />It's not more than a super boring patchwork and one of the worst movies I have ever seen in my live.<br /><br />The ridiculous cast strategy (Cast them young as possible, so we can make sequels in the next 25 years) gives the rest. Kate Bosworth plays a 22 year old star reporter, she's looking like 19. Superman was full five years away, so he slept with her 6 years ago, so she was 16, (looking like 13) and a daily planet reporter, wroting ""I spend a night with superman"". Warner Brothers, that's too much.<br /><br />Routh is not so bad, he is playing a little bit wooden, but the whole movie is wooden, so... ?! Temporary good were marsden and sometimes posey. The rest, forget it. Even spacey, this is not his terrain.<br /><br />Reeve/Hackman/Kidder were acting so easy, with fun. What a difference.<br /><br />The Jesus poses at the end are ridiculous too. What the hell should that be ? The problem here is, they mean this serious, not as a joke. Next time Spiderman or Batman or Ironman falls and rises like Jesus or angels ? Or they speak with god directly. Why not ? They are superheroes, saving human lives every day. So at least one talk with god every week should be possible... Oh my god.<br /><br />Maybe this was not the real announced movie, instead it is from a bizarre dull parallel universe.<br /><br />For the warner brothers this superlame depressive flick will be possibly the greatest disaster in history. Not only because of the money.<br /><br />I understand how difficult it (maybe) was to create and transport some messages or feelings, but showing lone, lost and sadly people isn't new and thousands of movies or TV-Shows did it better, in very old or new ones like magnolia. And the flying frogs there were more impressive than this flying superwoman, sorry, superman of course.<br /><br />Singer and WB, that's simply nothing. In fact it's even more than nothing, it's like a black hole that destroys the passion for (comic/superhero) movies and steals us three hours of our life.<br /><br />Mrs. Smilla's little brother. (Very angry and green like the hulk.)",0
"An unexpected pleasure as I had heard nothing about this film.<br /><br />Shameful since it warrants having a wider audience.<br /><br />A wonderfully humane story with a social message gently told, although admittedly predictable in its resolution. Solidly acted by the principals. Beautifully photographed with muted colors floating against grey that captures the nostalgic tone of the film.<br /><br />My recent foray into Chinese film (Shower, The Road Home, Not One Less) has been an exciting one that I hope to continue exploring. China and its people is an amazing canvas for film-makers. ""The King of Masks"" can be highly recommended as a starting point for anyone similarly interested in recent Chinese film.<br /><br />",1
